users,tweets,show,rocauc,rec,prec,most_similar,mood,list_friends,label,filter,f1,collect_tweets,collect,benchmark,acc,<users_dir>,<user_ids_file>,<track_file>,<settings_file>,<output_tweets>,<output_dir>,<labeled_tweets>,<input_tweets>,<input_dir>,<friends_dir>,-u,-p,-m,--top-features,--stopwords,--roc,--reduce-func,--proba,--no-rt,--n-folds,--n-examples,--min-df,--liwc,--k-features,--help,--features-func,--emoticons,--each,--count,--clf-options,--clf,--binary,--begin-line
False,False,False,0.644513852438,0.319257151408,0.634056854123,False,True,False,False,False,0.418413532156,False,False,True,0.880587141529,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.79,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.735322837585,0.783178144219,0.29475932736,False,True,False,False,False,0.426930246037,False,False,True,0.704813583161,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.05,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.71438482311,0.513131448887,0.49848036659,False,True,False,False,False,0.502260290094,False,False,True,0.861581324942,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.32,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.704915061541,0.48444514869,0.516434531241,False,True,False,False,False,0.495360946933,False,False,True,0.865801926148,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.37,False,10,30,3,../inputs/liwc.dic,220,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.682652618276,0.416261252531,0.576897372323,False,True,False,False,False,0.478794017555,False,False,True,0.876641874657,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.0,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.723993904713,0.543685895574,0.480979481036,False,True,False,False,False,0.507114656447,False,False,True,0.855664020596,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.25,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.682652618276,0.416261252531,0.576897372323,False,True,False,False,False,0.478794017555,False,False,True,0.876641874657,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.5,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.760033166125,0.706050750788,0.38272700963,False,True,False,False,False,0.494714228622,False,False,True,0.801158549667,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.1,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.662497312989,0.364346254449,0.601971435244,False,True,False,False,False,0.448787193739,False,False,True,0.879319530859,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.64,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.74173036679,0.599938604572,0.457787587612,False,True,False,False,False,0.51630624371,False,False,True,0.845666166059,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.19,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.758331514154,0.680235727318,0.403703450317,False,True,False,False,False,0.50490543498,False,False,True,0.816797778255,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.12,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.569770406891,0.148613717492,0.731753801754,False,True,False,False,False,0.243951288227,False,False,True,0.875234212973,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.98,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.648043211309,0.326224009691,0.634200610722,False,True,False,False,False,0.425542669581,False,False,True,0.881712317338,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.75,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.751528365381,0.642726998734,0.428983659863,False,True,False,False,False,0.512101532108,False,False,True,0.831863691626,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.15,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.743981903651,0.769600251065,0.314113251599,False,True,False,False,False,0.444506208522,False,False,True,0.728774225846,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.06,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.679864527341,0.409525111356,0.57725459072,False,True,False,False,False,0.474624211326,False,False,True,0.876640682734,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.52,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.6595385987,0.356442240596,0.606417225807,False,True,False,False,False,0.44424566825,False,False,True,0.880023361701,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.67,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.726473917279,0.55224876226,0.475096382183,False,True,False,False,False,0.50771962427,False,False,True,0.853831438175,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.24,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.679649752474,0.407770725391,0.582905239221,False,True,False,False,False,0.475388261858,False,False,True,0.877486352476,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.53,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.594097041972,0.201379032214,0.710529065161,False,True,False,False,False,0.308924448351,False,False,True,0.878896398007,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.94,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.734883525042,0.578942093187,0.464445573627,False,True,False,False,False,0.5122675392,False,False,True,0.848905218241,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.21,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.614645655291,0.24788713799,0.681136414755,False,True,False,False,False,0.357526328347,False,False,True,0.880870819328,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.89,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.729455259368,0.561312587571,0.471497488656,False,True,False,False,False,0.509275356289,False,False,True,0.852421392643,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.23,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.697653041176,0.460174135346,0.537766641584,False,True,False,False,False,0.491311242388,False,False,True,0.870725762235,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.4,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.636730577907,0.300269552329,0.643473293371,False,True,False,False,False,0.402925984066,False,False,True,0.88087141529,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.8,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.678864052128,0.404214537624,0.590503268199,False,True,False,False,False,0.47513162353,False,False,True,0.87861331617,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.55,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.66211035985,0.362568160566,0.605721059773,False,True,False,False,False,0.448648843391,False,False,True,0.879882118763,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.65,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.699960268243,0.465770141171,0.536485321493,False,True,False,False,False,0.494007041134,False,False,True,0.870585711221,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.39,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.65347957197,0.340242331833,0.619632238403,False,True,False,False,False,0.434657510977,False,False,True,0.881147941548,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.71,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.582178781413,0.175761173873,0.717739112739,False,True,False,False,False,0.27904221068,False,False,True,0.876926148418,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.96,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.701049181143,0.469923436342,0.531008955613,False,True,False,False,False,0.494093486856,False,False,True,0.86945993945,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.38,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.646943303667,0.323519989882,0.6372657475,False,True,False,False,False,0.423467529165,False,False,True,0.881711721376,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.76,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.718386807615,0.525369696079,0.492375441921,False,True,False,False,False,0.504461662881,False,False,True,0.859183770769,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.28,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.691064722689,0.442764084354,0.546450923453,False,True,False,False,False,0.484500747156,False,False,True,0.871992180982,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.43,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.703691018428,0.478704643178,0.52272900003,False,True,False,False,False,0.495345521636,False,False,True,0.867626761067,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.36,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.695342135505,0.453414286252,0.542853873507,False,True,False,False,False,0.489440772696,False,False,True,0.871571431977,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.41,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.672003860866,0.387840057176,0.592173196963,False,True,False,False,False,0.463456910708,False,False,True,0.878613912131,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.59,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.658880485594,0.353809445858,0.611566620937,False,True,False,False,False,0.443444751669,False,False,True,0.880727192543,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.68,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.715307889468,0.517728624594,0.492740590005,False,True,False,False,False,0.500839078211,False,False,True,0.859605115736,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.29,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.756160608345,0.74967809779,0.340888214646,False,True,False,False,False,0.467601000243,False,False,True,0.763275644235,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.07,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.762985424164,0.726495035305,0.372379293075,False,True,False,False,False,0.490688661359,False,False,True,0.791442585044,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.09,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
False,False,False,0.58029586276,0.937837464611,0.161006427602,False,True,False,False,False,0.274515285846,False,False,True,0.325298576843,None,None,[],None,None,None,/data/1/sporty/nort/3K_labeled,None,None,None,False,False,False,True,None,None,None,0.01,False,10,30,3,../inputs/liwc.dic,190,False,None,../inputs/params/emoticons,False,3200,None,logistic-reg,False,0
